maxcc,ind,cc,year,week,mage,fage,flfp,heduc,children,adult,food,expend,hincome
6,1821,1,1985,2,51,47,3,2,3,4,1.3865989,5.0194488,3.8667865
6,1821,2,1985,10,51,48,3,2,3,4,1.169275,2.8864398,4.2807951
6,1821,3,1985,18,52,48,3,2,3,4,1.2575718,2.9785841,4.2372241
6,1821,4,1985,26,52,48,3,2,3,4,2.0532265,4.2735453,4.1558065
6,1821,5,1986,2,52,48,3,2,3,4,.8209942,3.5909991,4.0018778
6,1821,6,1986,10,52,48,3,2,3,4,.90533191,2.4355502,3.9578209
6,1834,1,1985,2,31,31,1,5,1,2,1.0611942,6.5643811,11.574106
6,1834,2,1985,10,31,31,1,5,1,2,.49931306,8.1323214,9.9245281
6,1834,3,1985,18,32,32,1,5,1,2,1.2887017,6.7221975,9.823513
6,1834,4,1985,26,32,32,1,5,1,2,.7210921,4.4105263,12.18369
6,1834,5,1986,2,32,32,1,5,1,2,.58627498,3.6466882,12.085585
6,1834,6,1986,10,32,32,1,5,1,2,.99090534,8.3179865,9.8503275
6,1835,1,1986,18,50,40,3,5,3,3,1.7005007,4.7555146,5.0739236
6,1835,2,1986,26,50,40,3,5,3,3,1.5572114,3.9215937,5.2851644
6,1835,3,1987,2,51,41,3,5,3,2,.98846805,2.7957954,6.3925753
6,1835,4,1987,10,51,41,3,5,3,3,1.4463879,4.0165205,5.5091448
6,1835,5,1987,18,52,42,3,5,2,4,1.4280556,6.4048481,5.37819
6,1835,6,1987,26,52,42,3,5,2,2,1.2974302,2.8383536,6.0975962
6,1864,1,1991,10,43,38,1,5,2,2,.98337787,9.5897293,24.768948
6,1864,2,1991,18,43,38,1,5,2,2,1.6862959,14.095729,18.76351
6,1864,3,1991,26,43,39,1,5,2,2,2.3425276,16.737043,25.118494
6,1864,4,1992,2,44,39,1,5,2,2,2.5078294,21.410933,18.119789
6,1864,5,1992,10,44,39,1,5,2,2,3.5278158,12.884164,22.135612
6,1864,6,1992,18,44,39,1,5,2,2,2.9044321,10.624116,19.055357
6,1905,1,1986,18,45,42,3,5,4,2,1.6474121,5.4880333,4.4737539
6,1905,2,1986,26,45,42,3,5,4,2,1.6661785,5.3220448,5.281743
6,1905,3,1987,2,45,43,3,5,3,2,.98570472,5.6372752,4.0966587
6,1905,4,1987,10,45,43,3,5,4,2,1.5236645,3.9626307,4.3917665
6,1905,5,1987,18,45,43,3,5,4,2,1.8320886,5.0558033,4.3898873
6,1905,6,1987,26,45,43,3,5,3,3,1.5305558,5.7196822,5.7575402
6,1937,1,1989,26,47,45,1,1,0,3,1.9563299,4.4203863,5.5210519
6,1937,2,1990,2,47,45,1,1,0,3,1.341262,4.2532053,6.6937027
6,1937,3,1990,10,47,46,1,1,0,3,1.0584888,3.2607243,6.2851057
6,1937,4,1990,18,47,46,1,1,0,3,1.312391,4.0674505,4.9362879
6,1937,5,1990,26,48,46,1,1,0,3,1.4343442,4.7337728,5.1777644
6,1937,6,1991,2,48,46,1,1,0,3,.22048149,4.0014563,5.9168735
6,1970,1,1985,2,53,48,1,2,0,3,2.0761747,7.9364619,5.5690336
6,1970,2,1985,10,53,48,1,2,0,3,1.5154755,6.3763566,4.9672594
6,1970,3,1985,18,53,48,1,2,0,3,2.4967656,5.4054909,4.9921651
6,1970,4,1985,26,54,48,1,2,0,3,.63704401,1.3586715,5.5929546
6,1970,5,1986,2,54,48,1,2,0,3,.66736299,1.4317622,5.4123058
6,1970,6,1986,10,54,49,1,2,0,3,.68860412,3.8195553,4.8274755
6,1977,1,1986,18,32,29,1,2,2,2,1.1335007,7.6220069,3.9609189
6,1977,2,1986,26,33,29,1,2,2,2,.67546445,3.1357856,5.2556367
6,1977,3,1987,2,33,30,1,2,2,2,1.0081366,5.601613,5.4509258
6,1977,4,1987,10,33,30,1,2,2,2,.2630693,3.7572734,4.8760042
6,1977,5,1987,18,33,30,1,2,2,2,.9540785,2.963876,4.1508012
6,1977,6,1987,26,34,30,1,2,2,2,1.3510442,4.017849,5.3505077
6,1991,1,1986,18,30,27,1,4,1,2,1.1769369,5.1075554,7.1552405
6,1991,2,1986,26,30,28,1,4,1,2,1.5997151,5.148653,7.838799
6,1991,3,1987,2,31,28,1,4,1,2,1.5808011,6.9690351,8.5312471
6,1991,4,1987,10,31,28,1,4,2,2,1.3141955,6.5767097,6.3259325
6,1991,5,1987,18,31,28,1,4,2,2,.86141038,6.1690331,6.3799744
6,1991,6,1987,26,31,29,1,4,2,2,1.8080409,7.688509,8.6724176
6,2023,1,1988,10,62,61,3,2,0,7,1.2031707,5.1227546,14.040579
6,2023,2,1988,18,62,61,3,2,0,7,1.9459838,9.6980543,8.9946432
6,2023,3,1988,26,62,62,3,2,0,7,2.8068807,9.4172945,11.284074
6,2023,4,1989,2,62,62,3,2,0,7,2.3129776,12.684875,14.715334
6,2023,5,1989,10,63,62,3,2,0,7,2.0261693,11.241551,14.623293
6,2023,6,1989,18,63,62,3,2,0,7,1.9237643,7.9038801,11.43728
6,2025,1,1992,10,50,43,3,4,2,3,2.2935081,6.6976833,7.9314213
6,2025,2,1992,18,50,43,3,4,2,3,2.6709228,7.1602745,7.7574167
6,2025,3,1992,26,50,43,3,4,2,3,3.2310455,13.980831,11.83061
6,2025,4,1993,2,51,43,3,4,2,3,2.4624059,9.2533484,8.2113657
6,2025,5,1993,10,51,44,3,4,2,3,1.8585624,6.4894266,10.090308
6,2025,6,1993,18,51,44,3,4,2,3,1.9714111,8.0978355,8.5263071
6,2039,1,1994,10,49,42,3,1,2,2,2.4311631,6.1568661,10.471026
6,2039,2,1994,18,49,42,3,1,2,2,1.4842896,11.437773,9.0583839
6,2039,3,1994,26,49,42,3,1,2,2,1.6415441,6.6013656,10.208743
6,2039,4,1995,2,49,42,3,1,2,2,1.7816092,6.7352891,8.8506308
6,2039,5,1995,10,50,43,3,1,2,2,2.0572875,7.7152677,8.6721725
6,2039,6,1995,18,50,43,3,1,2,2,1.7328688,6.7127051,8.7495174
6,2042,1,1986,10,45,43,3,1,2,2,3.4248581,6.9318323,3.3905523
6,2042,2,1986,18,45,43,3,1,2,2,1.8582689,3.5132217,3.1409392
6,2042,3,1986,26,45,44,3,1,2,2,2.3957982,5.0539198,3.9297047
6,2042,4,1987,2,46,44,1,1,2,2,2.1064887,3.7633801,4.9578099
6,2042,5,1987,10,46,44,1,1,2,2,2.8536441,4.1619368,4.0502849
6,2042,6,1987,18,46,44,1,1,2,2,2.6870525,4.4433279,3.9999511
6,2050,1,1986,10,38,33,3,4,3,2,2.8218274,6.8800764,5.1160345
6,2050,2,1986,18,38,33,3,4,3,2,3.2830081,8.4659109,4.6210723
6,2050,3,1986,26,38,33,3,4,3,2,3.3917637,9.3505707,6.9044638
6,2050,4,1987,2,39,34,3,4,3,2,3.1063352,8.69489,6.2634864
6,2050,5,1987,10,39,34,3,4,3,2,3.3057945,29.450907,4.8760042
6,2050,6,1987,18,40,35,3,4,3,2,3.2414494,10.560082,5.6118832
6,2063,1,1994,18,37,38,1,2,1,2,1.447773,6.7656021,9.4292088
6,2063,2,1994,26,37,39,1,2,1,2,.58876812,4.4670987,10.579146
6,2063,3,1995,2,37,39,1,2,1,2,.98910952,4.7752795,8.1809549
6,2063,4,1995,10,37,39,1,2,1,2,.85045981,5.0275531,11.380374
6,2063,5,1995,18,38,39,1,2,1,2,1.4758687,8.3996773,9.684166
6,2063,6,1995,26,38,40,1,2,1,2,1.7089968,5.1177096,11.462888
6,2068,1,1991,2,38,39,3,2,5,2,2.2126172,6.3506804,6.2824407
6,2068,2,1991,10,38,39,3,2,5,2,2.3208425,3.5732582,7.5206852
6,2068,3,1991,18,38,39,3,2,5,2,2.232866,6.7729864,6.3472238
6,2068,4,1991,26,38,40,3,2,5,2,2.3139775,3.5669482,6.6873388
6,2068,5,1992,2,39,40,3,2,5,2,2.8725746,5.3482285,7.5286331
6,2068,6,1992,10,39,40,3,2,5,2,2.8610847,4.1010814,7.662034
6,2076,1,1994,18,46,41,3,5,2,2,2.425529,5.935699,9.3770218
6,2076,2,1994,26,46,41,3,5,2,2,3.188833,9.2365007,9.3201628
6,2076,3,1995,2,46,41,3,5,2,2,2.5456722,9.2251244,8.3916016
6,2076,4,1995,10,46,42,3,5,2,2,5.7205482,11.097484,10.737263
6,2076,5,1995,18,47,42,3,5,2,2,2.3031566,10.895781,9.5700169
6,2076,6,1995,26,47,42,3,5,2,2,2.7430222,6.0680275,10.265376
6,2083,1,1994,18,37,40,3,4,2,2,1.0330733,8.1411009,5.9842935
6,2083,2,1994,26,37,41,3,4,2,2,3.2376885,6.9833741,5.9335828
6,2083,3,1995,2,38,41,3,4,2,2,1.0396897,4.7523966,5.8438382
6,2083,4,1995,10,38,41,3,4,2,2,.95224607,2.6854784,6.4615221
6,2083,5,1995,18,38,41,3,4,2,2,2.0119901,4.8989892,5.297132
6,2083,6,1995,26,38,42,3,4,2,2,1.6790184,4.0244002,7.3659649
6,2090,1,1994,18,36,39,3,4,2,2,3.2611949,7.7251229,6.6792479
6,2090,2,1994,26,36,40,3,4,2,2,2.7923887,21.943241,7.5030894
6,2090,3,1995,2,36,40,3,4,2,2,2.5358825,8.8798523,6.6166072
6,2090,4,1995,10,36,40,3,4,2,2,2.2270083,5.7317066,8.2250547
6,2090,5,1995,18,37,40,3,4,2,2,2.6047466,9.3050976,9.9397163
6,2090,6,1995,26,37,41,3,4,2,2,1.7331398,6.0400643,8.4077911
6,2132,1,1991,10,42,39,1,2,2,2,1.2592614,2.9448204,10.176782
6,2132,2,1991,18,42,39,1,2,2,2,3.4370849,6.625258,7.3357029
6,2132,3,1991,26,42,39,1,2,2,2,1.6533531,5.5002613,9.3974371
6,2132,4,1992,2,42,39,1,2,2,2,3.7902219,8.1658201,9.5356207
6,2132,5,1992,10,43,40,1,2,2,2,3.1947095,8.1760521,9.5707064
6,2132,6,1992,18,43,40,1,2,2,2,1.6704605,4.6534729,7.0953712
6,2175,1,1994,2,32,39,1,4,2,2,1.458724,7.8788671,9.1213093
6,2175,2,1994,10,32,39,1,4,2,2,.58552986,7.7042174,9.7587299
6,2175,3,1994,18,33,40,1,4,2,2,.81433463,6.2729645,7.6535282
6,2175,4,1994,26,33,40,1,4,2,2,.29789928,3.2648113,9.1188564
6,2175,5,1995,2,33,40,1,4,2,2,.88340402,7.9065194,8.8913383
6,2175,6,1995,10,33,40,1,4,2,2,.53269666,2.509167,9.323782
6,2187,1,1985,10,63,63,3,2,0,3,1.2347062,1.7537487,2.9312303
6,2187,2,1985,18,63,63,3,2,0,3,1.6406943,2.3523414,2.8696125
6,2187,3,1985,26,64,63,3,2,0,3,1.5306269,3.9916339,3.6518421
6,2187,4,1986,2,64,63,3,2,0,3,.98142642,2.3613911,3.4372752
6,2187,5,1986,10,64,63,3,2,0,3,1.2944291,2.417398,2.6427443
6,2187,6,1986,18,64,64,3,2,0,3,1.4352239,2.2430956,3.4994512
6,2220,1,1991,10,40,35,3,2,2,2,1.0702703,6.8583035,9.2653379
6,2220,2,1991,18,40,35,3,2,2,2,2.1067343,4.8180008,7.1538844
6,2220,3,1991,26,41,36,3,2,2,2,1.7123741,9.7120733,8.3177357
6,2220,4,1992,2,41,36,3,2,2,2,2.0950279,11.867128,9.7854853
6,2220,5,1992,10,41,36,3,2,2,2,1.7753139,6.9820366,6.8883014
6,2220,6,1992,18,41,36,3,2,2,2,1.389815,24.376556,7.8592143
6,2238,1,1985,2,48,40,3,2,1,3,1.2641902,2.2292819,4.5810928
6,2238,2,1985,10,48,40,3,2,1,3,1.3484093,6.5827093,5.1761503
6,2238,3,1985,18,48,40,3,2,1,3,1.4402254,3.9948392,6.1816306
6,2238,4,1985,26,48,40,3,2,1,3,1.2878214,4.7557149,6.5174985
6,2238,5,1986,2,48,40,3,2,1,3,1.673203,4.5526466,6.2636209
6,2238,6,1986,10,49,41,3,2,1,3,1.3903062,4.6571712,5.4181786
6,2245,1,1985,2,46,44,3,1,0,4,1.4055046,7.9995632,5.9384918
6,2245,2,1985,10,46,44,3,1,0,4,1.7773886,4.0021176,5.4025021
6,2245,3,1985,18,46,44,3,1,0,4,1.4419131,4.4579072,6.1283798
6,2245,4,1985,26,46,44,3,1,0,4,1.252481,5.0433421,5.7062135
6,2245,5,1986,2,46,44,3,1,0,4,1.9133281,6.0290847,7.5230126
6,2245,6,1986,10,47,45,3,1,0,4,1.2034419,4.5858583,4.1206532
6,2254,1,1985,2,51,52,3,2,0,5,2.1598175,4.4641576,5.4322872
6,2254,2,1985,10,52,53,3,2,0,5,1.9568999,3.8889611,3.6813302
6,2254,3,1985,18,52,53,3,2,0,5,3.6731372,5.1429648,3.6438606
6,2254,4,1985,26,52,53,3,2,0,5,1.226113,3.7524152,4.7714477
6,2254,5,1986,2,52,53,3,2,0,5,1.4344729,4.8690062,4.9646273
6,2254,6,1986,10,53,54,3,2,0,5,1.3634118,2.3954265,3.8200433
6,2311,1,1987,10,31,26,3,2,1,2,2.1964643,5.8122773,5.2459078
6,2311,2,1987,18,31,27,3,2,1,2,1.8561016,5.3613257,5.2134066
6,2311,3,1987,26,31,28,3,2,2,2,1.7135779,2.6683474,5.1535563
6,2311,4,1988,2,32,28,3,2,2,2,2.3154829,5.8583741,4.35183
6,2311,5,1988,10,32,29,3,2,2,2,2.4202826,4.9848566,5.0734625
6,2311,6,1988,18,32,29,3,2,2,2,2.0374982,3.8976507,4.9472919
6,2339,1,1986,9,41,32,1,1,2,3,1.1002297,5.6205153,2.6432843
6,2339,2,1986,17,42,32,1,1,3,2,1.2872747,3.1809235,2.6197658
6,2339,3,1986,25,42,32,3,1,3,2,1.6628963,3.1532171,2.012943
6,2339,4,1987,1,42,33,1,1,3,2,1.9520659,4.1929359,1.9840016
6,2339,5,1987,9,42,33,1,1,3,2,1.3291576,3.1844559,2.3068542
6,2339,6,1987,17,43,33,2,1,3,2,1.388571,2.8290784,2.0654387
6,2454,1,1989,25,39,35,3,2,4,2,1.9409478,3.5638242,4.0576825
6,2454,2,1990,1,39,35,3,2,4,2,1.9373018,4.1129498,4.0550256
6,2454,3,1990,9,39,36,3,2,4,2,2.0631418,3.8954756,4.0258651
6,2454,4,1990,17,40,36,3,2,4,2,1.8310678,3.5252094,3.3739612
6,2454,5,1990,25,40,36,3,2,4,2,2.2478151,3.700892,3.9581859
6,2454,6,1991,1,40,36,3,2,4,2,1.6344417,3.2643995,3.81023
6,2585,1,1985,1,43,38,3,2,2,2,1.6705644,3.243315,3.6945813
6,2585,2,1985,9,43,38,3,2,2,2,1.6749992,4.4193387,3.6352174
6,2585,3,1985,17,43,38,3,2,2,2,1.4902956,4.04917,3.598217
6,2585,4,1985,25,44,39,3,2,2,2,1.5657843,25.329636,4.6183915
6,2585,5,1986,1,44,39,3,2,2,2,1.5574127,4.9141326,3.3624394
6,2585,6,1986,9,44,39,3,2,2,2,2.2683945,4.6740227,3.8192618
6,2642,1,1991,17,42,36,3,2,3,2,.52308261,4.3045397,3.4520512
6,2642,2,1991,25,42,36,3,2,3,2,.19588278,2.368969,3.7440565
6,2642,3,1992,1,43,36,3,2,3,2,.56192869,1.9379808,3.6617229
6,2642,4,1992,9,43,37,3,2,3,2,.18988353,1.8807551,4.8468671
6,2642,5,1992,17,43,37,3,2,3,2,.30197817,1.750671,6.4199309
6,2642,6,1992,25,43,38,3,2,3,2,.38384718,1.5866086,7.7057815
6,2682,1,1985,1,33,33,3,2,2,2,1.4372048,2.8289292,3.3569655
6,2682,2,1985,9,34,34,3,2,2,2,2.2289953,4.1842527,3.0741796
6,2682,3,1985,17,34,34,3,2,2,2,2.2730432,4.1510634,3.1417837
6,2682,4,1985,25,35,34,3,2,2,2,2.0398593,4.4803047,3.4739707
6,2682,5,1986,1,35,35,3,2,2,2,1.3856457,3.7837291,3.5616136
6,2682,6,1986,9,35,35,3,2,2,2,1.3576486,3.381052,2.9103129
6,2754,1,1989,17,39,36,3,5,2,2,1.0829438,5.7194924,5.7139711
6,2754,2,1989,25,40,37,3,5,2,2,1.2490306,3.9181175,7.2354836
6,2754,3,1990,1,40,37,3,5,2,2,.99938524,3.9162567,7.1102757
6,2754,4,1990,9,40,37,3,5,3,2,1.3559873,3.5996249,7.0551729
6,2754,5,1990,17,40,37,3,5,3,2,8.0178614,10.999415,5.3518004
6,2754,6,1990,25,41,38,3,5,3,2,1.6249539,9.6865044,6.783906
6,2765,1,1993,17,41,39,3,2,3,2,2.2504241,4.3948026,4.6887136
6,2765,2,1993,25,42,40,1,2,3,2,1.8010201,5.2160077,5.9701867
6,2765,3,1994,1,42,40,1,2,3,2,2.8796885,6.0236821,5.972827
6,2765,4,1994,9,42,40,1,2,3,2,1.5127618,3.8825467,7.2056255
6,2765,5,1994,17,42,40,3,2,3,2,1.3473822,3.2110643,5.410459
6,2765,6,1994,25,43,41,1,2,3,2,1.606392,4.3185706,8.7221622
6,2782,1,1993,17,30,30,1,5,0,2,.37470773,2.4927144,9.0932627
6,2782,2,1993,25,30,30,1,5,0,2,.55371815,2.4280274,11.537993
6,2782,3,1994,1,30,30,1,5,0,2,2.3344502,4.5675368,8.8762846
6,2782,4,1994,9,31,30,1,5,1,2,1.1623516,4.0457621,11.274792
6,2782,5,1994,17,31,31,1,5,1,2,1.4186078,3.8773663,8.8485432
6,2782,6,1994,25,31,31,1,5,1,2,1.5949527,4.1708651,11.235485
6,2787,1,1987,17,46,45,3,1,3,3,2.2441795,5.8977709,6.4473567
6,2787,2,1987,25,47,45,3,1,3,3,2.1827016,5.4002352,8.333662
6,2787,3,1988,1,47,45,3,1,3,3,1.9677305,5.4800954,8.2950687
6,2787,4,1988,9,47,45,3,1,3,3,2.3363104,5.9772687,8.2529402
6,2787,5,1988,17,47,46,3,1,3,3,2.0391817,4.0672011,7.0220032
6,2787,6,1988,25,48,46,3,1,3,3,1.3943644,5.5662541,6.9897137
6,2795,1,1986,9,45,46,3,2,1,4,1.7587959,3.0796735,.92372841
6,2795,2,1986,17,45,46,3,2,1,4,1.6617243,3.1798606,.93811238
6,2795,3,1986,25,46,46,3,2,1,4,1.8708199,4.0287471,.92746526
6,2795,4,1987,1,46,46,3,2,1,4,1.2792704,2.3279164,.91413045
6,2795,5,1987,9,46,47,3,2,1,4,1.2561558,2.2770293,.90794557
6,2795,6,1987,17,46,47,3,2,1,4,1.1697131,1.9462157,.89657307
6,2817,1,1986,9,59,49,3,2,1,5,2.1079006,4.5841722,4.4765301
6,2817,2,1986,17,59,49,3,2,1,4,1.5052876,9.735198,3.4397454
6,2817,3,1986,25,59,49,3,2,1,3,1.9039695,9.6096973,3.0572004
6,2817,4,1987,1,59,49,3,2,1,3,2.0785301,5.281642,3.0132449
6,2817,5,1987,9,59,49,3,2,1,3,2.2255661,4.7302122,2.9928577
6,2817,6,1987,17,59,49,3,2,1,3,2.1774585,5.1473355,2.9553704
6,2820,1,1990,9,36,33,1,3,2,2,2.2219853,4.8855162,5.565999
6,2820,2,1990,17,36,34,1,3,2,2,1.2128061,6.976831,5.4792242
6,2820,3,1990,25,36,34,1,3,2,2,1.90888,8.3013134,5.3846574
6,2820,4,1991,1,37,34,1,3,2,2,3.6515985,7.1598639,5.3149753
6,2820,5,1991,9,37,34,2,3,2,2,2.2993908,11.547195,5.7651863
6,2820,6,1991,17,37,35,2,3,2,2,3.9501758,6.5114946,5.6488113
6,2853,1,1989,1,25,25,3,3,0,2,.98632687,4.8158998,4.84903
6,2853,2,1989,9,26,26,3,3,0,2,.95526665,5.2424994,5.5810127
6,2853,3,1989,17,26,26,3,3,0,2,1.0624707,4.3681674,5.434804
6,2853,4,1989,25,26,26,3,3,1,2,1.7314708,4.5711179,5.7651401
6,2853,5,1990,1,26,26,3,3,1,2,.92879981,3.4889085,6.2428904
6,2853,6,1990,9,27,27,3,3,1,2,1.5751154,4.1753588,6.1775231
6,2857,1,1994,17,29,24,1,2,1,2,1.5766058,5.7032142,6.378551
6,2857,2,1994,25,30,24,2,2,1,2,1.7261475,3.3953099,6.3485422
6,2857,3,1995,1,30,24,2,2,1,2,1.8939576,4.7246542,5.9209604
6,2857,4,1995,9,30,25,1,2,1,2,2.4265232,5.9625912,6.4977422
6,2857,5,1995,17,30,25,1,2,1,2,1.6742649,3.6144669,6.289145
6,2857,6,1995,25,31,25,1,2,1,2,2.2559307,5.1399751,6.3662715
6,2921,1,1993,25,31,25,3,2,1,2,2.5000987,5.3505216,6.1947703
6,2921,2,1994,1,31,25,3,2,1,2,.63945246,5.6744456,4.5902281
6,2921,3,1994,9,31,26,3,2,1,2,.63176882,3.2035472,6.0626011
6,2921,4,1994,17,31,26,3,2,1,2,.71177453,2.9395459,4.5509377
6,2921,5,1994,25,32,26,3,2,1,2,1.0376427,5.2826796,6.4805975
6,2921,6,1995,1,32,26,3,2,1,2,.53493726,4.9300427,6.7391615
6,2973,1,1985,1,47,47,3,3,1,4,1.1761552,5.7340713,13.497652
6,2973,2,1985,9,47,47,3,3,1,4,2.8120301,8.4714613,13.487964
6,2973,3,1985,17,47,47,3,3,1,4,1.7061419,10.499434,11.37379
6,2973,4,1985,25,47,47,3,3,1,3,2.6463237,6.1221046,8.7816591
6,2973,5,1986,1,48,48,3,3,1,3,1.88595,5.6069002,8.5138693
6,2973,6,1986,9,48,48,3,3,1,3,1.6934807,4.3640451,8.562252
6,2980,1,1985,1,45,42,3,1,3,4,1.5510201,4.7237778,1.9803582
6,2980,2,1985,9,45,42,3,1,3,4,1.5275434,3.2686574,2.4747148
6,2980,3,1985,17,45,42,1,1,3,4,1.5248011,2.3016107,4.5418935
6,2980,4,1985,25,45,42,1,1,3,4,1.3478819,4.3139133,3.8349812
6,2980,5,1986,1,45,43,1,1,3,4,1.1654003,2.2829671,3.4544036
6,2980,6,1986,9,46,43,1,1,3,3,1.3620147,2.1631577,4.5760083
6,2981,1,1986,17,26,24,1,2,0,2,2.6346278,6.3804064,3.9438384
6,2981,2,1986,25,26,24,1,2,0,2,1.5012509,5.0693264,4.6640787
6,2981,3,1987,1,27,25,1,2,0,2,.76138538,7.1901155,4.8133368
6,2981,4,1987,9,27,25,1,2,0,2,.58878195,3.1775515,3.9478819
6,2981,5,1987,17,27,25,1,2,0,2,.14826895,3.3775585,3.9163907
6,2981,6,1987,25,28,26,1,2,0,2,.057443712,4.8491902,4.7473116
6,3053,1,1985,1,47,43,3,3,2,4,2.9655001,9.8111839,7.7403359
6,3053,2,1985,9,47,43,3,3,2,4,3.4544618,9.1870728,6.540133
6,3053,3,1985,17,47,43,3,3,2,4,3.674825,8.2450867,4.9394011
6,3053,4,1985,25,47,43,3,3,2,4,2.7977567,8.8387766,8.0159168
6,3053,5,1986,1,48,44,3,3,2,4,2.6424224,8.0913858,9.1446857
6,3053,6,1986,9,48,44,3,3,2,4,3.1325114,9.7413826,8.1206808
6,3072,1,1986,17,27,28,1,2,1,2,1.6083028,3.2339745,5.7120762
6,3072,2,1986,25,27,28,1,2,1,2,1.4236283,8.2390394,6.5843163
6,3072,3,1987,1,27,28,1,2,1,2,1.1074548,5.0121202,8.2227592
6,3072,4,1987,9,28,29,1,2,1,2,1.2808186,5.547461,6.4573088
6,3072,5,1987,17,28,29,1,2,1,2,1.007423,3.7030768,6.4181352
6,3072,6,1987,25,28,29,1,2,1,2,1.2289764,3.6258168,5.8995156
6,3120,1,1986,17,36,36,3,4,5,2,2.3869917,10.525365,5.2117357
6,3120,2,1986,25,36,37,3,4,5,2,2.3588741,6.2757607,6.9044638
6,3120,3,1987,1,37,37,3,4,5,2,2.7488873,7.4307413,6.8051934
6,3120,4,1987,9,37,37,3,4,5,2,2.4994872,5.6652842,5.1988292
6,3120,5,1987,17,37,37,3,4,5,2,2.642894,5.5671496,5.2134066
6,3120,6,1987,25,37,38,3,4,5,2,1.8769734,5.5104718,5.1535563
6,3126,1,1985,1,34,32,1,4,1,2,1.9543388,11.499036,6.7448964
6,3126,2,1985,9,34,32,1,4,1,2,2.5670877,11.596722,5.719327
6,3126,3,1985,17,34,33,1,4,1,2,.71411175,9.350811,6.7364101
6,3126,4,1985,25,35,33,1,4,1,2,4.9603004,14.852985,6.5801115
6,3126,5,1986,1,35,33,1,4,1,2,4.2981873,16.202656,8.2097549
6,3126,6,1986,9,35,33,1,4,1,2,4.6454148,16.974689,6.4169993
6,3127,1,1986,17,29,28,3,3,2,2,2.0414996,5.3301878,3.0033913
6,3127,2,1986,25,29,28,3,3,2,2,.64133018,4.3063364,3.7664709
6,3127,3,1987,1,29,29,3,3,2,2,1.6243646,7.1170683,3.7074287
6,3127,4,1987,9,29,29,3,3,2,2,1.5613163,6.2544265,3.1357076
6,3127,5,1987,17,30,29,3,3,2,2,1.9162151,5.4158554,3.9009962
6,3127,6,1987,25,30,29,3,3,2,2,1.1611608,4.030354,4.3619571
6,3141,1,1994,17,33,35,1,5,1,2,1.9598504,4.9736218,10.097111
6,3141,2,1994,25,34,36,1,5,1,2,1.4879473,7.8881912,11.943868
6,3141,3,1995,1,34,36,1,5,1,2,1.8405805,5.4663587,9.8711996
6,3141,4,1995,9,34,36,1,5,1,2,.77754009,3.3317573,12.381374
6,3141,5,1995,17,34,36,1,5,1,2,1.4174964,4.2037244,9.7403784
6,3141,6,1995,25,35,37,1,5,1,2,.95152771,4.7872367,12.421532
6,3143,1,1986,17,40,36,3,5,3,2,1.3796389,4.0962625,5.2583356
6,3143,2,1986,25,41,37,3,5,3,2,1.5808429,4.4550757,6.61449
6,3143,3,1987,1,41,37,3,5,3,2,1.6516731,6.6266623,6.5697536
6,3143,4,1987,9,41,37,3,5,3,2,1.529748,4.4416132,5.1310763
6,3143,5,1987,17,41,37,3,5,3,2,1.3311974,4.7627249,5.4294076
6,3143,6,1987,25,41,38,3,5,3,2,1.7424593,5.2205749,6.4961205
6,3159,1,1990,9,50,48,1,5,1,5,2.4786863,10.194138,30.800961
6,3159,2,1990,17,50,48,1,5,1,5,4.1727271,24.697945,27.41683
6,3159,3,1990,25,50,48,1,5,1,5,2.6133933,18.278719,24.710743
6,3159,4,1991,1,51,48,1,5,1,5,1.8882847,14.748177,24.514816
6,3159,5,1991,9,51,49,1,5,1,5,3.1544666,30.399817,40.257805
6,3159,6,1991,17,51,49,1,5,0,6,3.6214809,13.475471,36.458431
6,3166,1,1986,9,43,37,3,5,3,2,3.0761027,9.2219734,9.5569229
6,3166,2,1986,17,43,38,3,5,3,2,1.6122969,5.5756254,8.3345098
6,3166,3,1986,25,44,38,3,5,3,2,3.2260156,8.7705641,10.253301
6,3166,4,1987,1,44,38,3,5,3,2,1.0235789,8.8074446,10.336554
6,3166,5,1987,9,44,38,3,5,3,2,.29825482,9.4234171,11.814134
6,3166,6,1987,17,44,39,3,5,3,2,1.8427253,7.8423076,10.568033
6,3180,1,1988,9,39,38,3,2,3,3,1.6137919,12.493443,13.558619
6,3180,2,1988,17,39,38,3,2,3,3,2.7289071,18.411514,19.384056
6,3180,3,1988,25,39,39,3,2,3,3,1.7212489,10.439365,22.974087
6,3180,4,1989,1,40,39,3,2,3,3,.98274291,13.706872,24.888981
6,3180,5,1989,9,40,39,3,2,3,3,3.048965,17.825153,24.759832
6,3180,6,1989,17,40,39,3,2,3,3,1.8322039,13.788141,19.966337
6,3192,1,1986,9,40,30,3,5,3,2,3.1768699,10.827536,20.742477
6,3192,2,1986,17,41,30,3,5,3,2,.29073936,14.323374,18.64609
6,3192,3,1986,25,41,30,3,5,3,2,1.7935255,7.8302436,19.164289
6,3192,4,1987,1,41,31,3,5,3,2,2.3264191,11.640936,25.380079
6,3192,5,1987,9,41,31,3,5,3,2,1.237741,8.5826931,26.593081
6,3192,6,1987,17,42,31,3,5,3,2,1.9083182,15.031665,23.715752
6,3202,1,1986,9,61,60,3,1,0,3,.96261376,5.3922324,7.2541246
